timestamp_utc,elapsed_seconds,errors,hikari_active,hikari_idle,hikari_pending,hikari_max,hikari_timeout_count,hikari_acquire_count,hikari_acquire_total_seconds,hikari_acquire_max_seconds,hikari_usage_count,hikari_usage_total_seconds,hikari_usage_max_seconds,http_active,process_cpu,system_cpu,jvm_memory_used_bytes,jvm_gc_pause_count,jvm_gc_pause_total_seconds,jvm_gc_pause_max_seconds,jvm_threads_live,tomcat_busy,tomcat_current,tomcat_config_max
2026-08-10T06:49:37.956180+00:00,42.125,,0.0,3.0,0.0,10.0,0.0,245.0,0.065,0.037,245.0,1.861,0.332,1.0,0.004356928353490571,0.3165322580645161,477316472.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:38.972953+00:00,43.129,,0.0,3.0,0.0,10.0,0.0,246.0,0.065,0.037,246.0,1.864,0.332,1.0,0.005514245232253319,0.4156746031746032,481521912.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:39.981213+00:00,44.131,,0.0,3.0,0.0,10.0,0.0,246.0,0.065,0.037,246.0,1.864,0.332,1.0,0.00460206667344526,0.3854692230070636,485734648.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:40.978322+00:00,45.135,,0.0,3.0,0.0,10.0,0.0,284.0,0.065,0.037,284.0,1.953,0.332,1.0,0.020152941341156378,0.35311871227364183,494690128.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:41.981376+00:00,46.139,,0.0,3.0,0.0,10.0,0.0,285.0,0.066,0.037,285.0,2.013,0.332,1.0,0.023744825527828604,0.49101796407185627,368636784.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:42.956104+00:00,47.144,,0.0,3.0,0.0,10.0,0.0,286.0,0.066,0.037,286.0,2.016,0.332,1.0,0.004512196725224027,0.37934560327198363,372831088.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:43.987764+00:00,48.148,,0.0,3.0,0.0,10.0,0.0,287.0,0.066,0.037,287.0,2.024,0.332,1.0,0.005303270568796275,0.41568627450980394,379164912.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:44.977841+00:00,49.149,,0.0,3.0,0.0,10.0,0.0,324.0,0.066,0.037,324.0,2.142,0.332,1.0,0.013332057899360246,0.35931174089068824,385646592.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:45.974003+00:00,50.154,,0.0,3.0,0.0,10.0,0.0,324.0,0.066,0.037,324.0,2.142,0.332,1.0,0.0031117248516793626,0.2904522613065327,391941376.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:46.989275+00:00,51.156,,0.0,3.0,0.0,10.0,0.0,325.0,0.067,0.037,325.0,2.158,0.332,1.0,0.0053083283512720646,0.358,396190080.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:47.990441+00:00,52.161,,0.0,3.0,0.0,10.0,0.0,327.0,0.068,0.037,327.0,2.197,0.332,1.0,0.013307930583096803,0.34004024144869216,402812016.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:49.001322+00:00,53.166,,0.0,3.0,0.0,10.0,0.0,328.0,0.068,0.037,328.0,2.206,0.332,1.0,0.004978817009157092,0.4041708043694141,407009992.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:49.994798+00:00,54.171,,0.0,3.0,0.0,10.0,0.0,328.0,0.068,0.037,328.0,2.206,0.332,1.0,0.0035069761566524876,0.29939516129032256,413301448.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:51.002386+00:00,55.176,,0.0,3.0,0.0,10.0,0.0,330.0,0.068,0.037,330.0,2.226,0.332,1.0,0.007110958706682768,0.2994011976047904,419723144.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
